DATAFLOW,LAST UPDATE,freq,subst_cat,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2013,46,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2014,15,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2015,21,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2016,69,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2017,5,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2018,225,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2019,15,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2020,34,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2021,9,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2022,6,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2011,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2012,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2013,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2014,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2015,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2017,12,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2018,334,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2019,29,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2020,23,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2021,78,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LV,2022,54,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2011,4,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2012,3,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2013,6,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2014,5,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2015,8,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2017,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2018,24,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2019,30,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2020,44,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2021,28,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,MT,2022,30,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2011,4611,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2012,5546,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2013,5294,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2014,6497,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2015,49288,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2016,3205,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2017,14384,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2018,35157,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2019,13446,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2020,12725,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2021,47730,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NL,2022,254149,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2011,4,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2012,7,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2013,2,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2014,4,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2015,5,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2016,4,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2017,60,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2018,109,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2019,138,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2020,172,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2021,9692,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,NO,2022,6356,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2011,3568,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2012,11590,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2013,12443,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2014,6020,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2015,14,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2016,3150,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2017,1324,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2018,5490,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2019,26848,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2020,10124,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2021,19982,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PL,2022,19981,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2011,1960,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2012,1975,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2013,2025,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2014,2987,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2015,3274,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2016,3472,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2017,3589,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2018,4487,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2019,8215,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2020,8904,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2021,23071,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,PT,2022,16459,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2011,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2012,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2013,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2014,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2015,77,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2017,1891,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2018,1930,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2019,6095,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2020,73064,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2021,3512,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,RO,2022,5331,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2011,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2012,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2013,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2014,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2015,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2017,6887,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2018,3969,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2019,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2020,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2021,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SE,2022,13744,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2011,104,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2012,69,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2013,80,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2014,878,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2015,175,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2016,205,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2017,230,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2018,456,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2019,587,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2020,1018,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2021,941,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SI,2022,972,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2011,6552,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2012,5214,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2013,5773,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2014,6068,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2015,4762,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2016,3756,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2017,2413,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2018,2243,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2019,4079,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2020,2770,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2021,484,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,SK,2022,965,,
